Datetime,BTC_free,BTC_locked,BTC_USDT,symbol_BTCRUB_price
2022-09-30 14:35:17+00:00,0.00072016,0.00021592,18.2909376744,19539.93000000
2022-09-30 14:35:20+00:00,0.00072016,0.00021592,18.2909376744,19539.93000000
2022-09-30 14:35:24+00:00,0.00072016,0.00021592,18.2909376744,19539.93000000
2022-09-30 14:37:56+00:00,0.00072016,0.00021592,18.283289900799996,19531.76000000
2022-09-30 14:38:00+00:00,0.00072016,0.00021592,18.283289900799996,19531.76000000
2022-09-30 14:38:04+00:00,0.00072016,0.00021592,18.283289900799996,19531.76000000
2022-09-30 14:38:07+00:00,0.00072016,0.00021592,18.283289900799996,19531.76000000
2022-09-30 14:38:11+00:00,0.00072016,0.00021592,18.283289900799996,19531.76000000
2022-09-30 14:38:21+00:00,0.00072016,0.00021592,18.283289900799996,19531.76000000
2022-09-30 14:38:24+00:00,0.00072016,0.00021592,18.283289900799996,19531.76000000
2022-09-30 14:38:28+00:00,0.00072016,0.00021592,18.283289900799996,19531.76000000
2022-09-30 14:38:32+00:00,0.00072016,0.00021592,18.283289900799996,19531.76000000
2022-09-30 14:39:08+00:00,0.00072016,0.00021592,18.2760633632,19524.04000000
2022-09-30 14:39:13+00:00,0.00072016,0.00021592,18.2760633632,19524.04000000
2022-09-30 14:39:18+00:00,0.00072016,0.00021592,18.2760633632,19524.04000000
2022-09-30 14:39:22+00:00,0.00072016,0.00021592,18.2760633632,19524.04000000
2022-09-30 14:39:26+00:00,0.00072016,0.00021592,18.2760633632,19524.04000000
2022-09-30 14:39:31+00:00,0.00072016,0.00021592,18.2760633632,19524.04000000
2022-09-30 14:39:34+00:00,0.00072016,0.00021592,18.2760633632,19524.04000000
2022-09-30 14:39:38+00:00,0.00072016,0.00021592,18.2760633632,19524.04000000
2022-09-30 14:39:43+00:00,0.00072016,0.00021592,18.2760633632,19524.04000000
2022-09-30 14:39:47+00:00,0.00072016,0.00021592,18.2760633632,19524.04000000
2022-09-30 14:40:09+00:00,0.00072016,0.00021592,18.279854487199998,19528.09000000
2022-09-30 14:40:12+00:00,0.00072016,0.00021592,18.279854487199998,19528.09000000
2022-09-30 14:40:16+00:00,0.00072016,0.00021592,18.279854487199998,19528.09000000
2022-09-30 14:40:21+00:00,0.00072016,0.00021592,18.279854487199998,19528.09000000
2022-09-30 14:40:25+00:00,0.00072016,0.00021592,18.279854487199998,19528.09000000
2022-09-30 14:40:29+00:00,0.00072016,0.00021592,18.279854487199998,19528.09000000
2022-09-30 14:40:33+00:00,0.00072016,0.00021592,18.279854487199998,19528.09000000
2022-09-30 14:40:36+00:00,0.00072016,0.00021592,18.279854487199998,19528.09000000
2022-09-30 14:40:40+00:00,0.00072016,0.00021592,18.279854487199998,19528.09000000
2022-09-30 14:40:44+00:00,0.00072016,0.00021592,18.279854487199998,19528.09000000
2022-09-30 14:49:29+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:49:32+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:49:36+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:49:40+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:49:43+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:49:47+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:49:52+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:49:56+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:49:59+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:50:04+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:50:08+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:50:11+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:50:21+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:50:25+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:50:29+00:00,0.00072016,0.00021592,18.283814105599998,19532.32000000
2022-09-30 14:52:41+00:00,0.00072016,0.00021592,18.2800229816,19528.27000000
2022-09-30 14:52:45+00:00,0.00072016,0.00021592,18.2800229816,19528.27000000
2022-09-30 14:58:18+00:00,0.00072016,0.00021592,18.2575289792,19504.24000000
2022-09-30 14:59:59+00:00,0.00072016,0.00021592,18.279770239999998,19528.00000000
2022-09-30 15:02:32+00:00,0.0006124,0.00032368,18.27977024,19528.00000000
2022-09-30 15:05:20+00:00,0.0006124,0.00032368,18.27977024,19528.00000000
2022-09-30 15:08:14+00:00,0.0005032,0.00043288,18.279770239999998,19528.00000000
2022-09-30 15:11:13+00:00,0.0005032,0.00043288,18.279770239999998,19528.00000000
2022-09-30 15:14:42+00:00,0.00039448,0.0005416,18.27977024,19528.00000000
2022-09-30 15:17:07+00:00,0.00028514,0.00065094,18.27977024,19528.00000000
2022-09-30 15:19:55+00:00,0.00017539,0.00065094,16.13657224,19528.00000000
2022-09-30 15:21:37+00:00,0.00017539,0.00065094,16.1055352852,19490.44000000
2022-09-30 15:25:30+00:00,0.00017539,0.00065094,16.1055352852,19490.44000000
2022-09-30 15:31:15+00:00,0.00017539,0.00065094,16.1211363956,19509.32000000
2022-09-30 15:33:45+00:00,0.00017539,0.00065094,16.1211363956,19509.32000000
2022-09-30 15:36:23+00:00,0.00017539,0.00065094,16.1211363956,19509.32000000
2022-09-30 15:38:26+00:00,0.00017539,0.00065094,16.1405551506,19532.82000000
2022-09-30 15:41:31+00:00,0.00017539,0.00065094,16.1405551506,19532.82000000
2022-09-30 15:43:43+00:00,0.00017539,0.00065094,16.134762577300002,19525.81000000
2022-09-30 15:46:36+00:00,0.00017539,0.00065094,16.134762577300002,19525.81000000
2022-09-30 15:49:29+00:00,6.581e-05,0.00076052,16.134762577300002,19525.81000000
2022-09-30 15:51:20+00:00,6.581e-05,0.00076052,16.0924627446,19474.62000000
2022-09-30 15:54:43+00:00,6.581e-05,0.00076052,16.0924627446,19474.62000000
2022-09-30 15:58:28+00:00,6.581e-05,0.00076052,16.0924627446,19474.62000000
2022-09-30 16:02:09+00:00,6.581e-05,0.00076052,16.0924627446,19474.62000000
2022-09-30 16:03:53+00:00,6.581e-05,0.00076052,16.0866949612,19467.64000000
2022-09-30 16:07:14+00:00,6.581e-05,0.00076052,16.0866949612,19467.64000000
2022-09-30 16:11:07+00:00,6.581e-05,0.00076052,16.067267942900003,19444.13000000
2022-09-30 16:13:58+00:00,6.581e-05,0.00076052,16.067267942900003,19444.13000000
2022-09-30 16:17:20+00:00,6.581e-05,0.00076052,16.067267942900003,19444.13000000
2022-09-30 16:17:44+00:00,6.581e-05,0.00076052,16.0759113547,19454.59000000
2022-09-30 16:20:38+00:00,6.581e-05,0.00076052,16.0759113547,19454.59000000
2022-09-30 16:23:04+00:00,6.581e-05,0.00076052,16.0759113547,19454.59000000
2022-09-30 16:23:47+00:00,6.581e-05,0.00076052,16.0902068637,19471.89000000
2022-09-30 16:25:48+00:00,6.581e-05,0.00076052,16.087488238,19468.60000000
2022-09-30 16:28:01+00:00,6.581e-05,0.00076052,16.1113526484,19497.48000000
2022-09-30 16:31:13+00:00,6.581e-05,0.00076052,16.109989203900003,19495.83000000
2022-09-30 16:34:17+00:00,6.581e-05,0.00076052,16.102362178,19486.60000000
2022-09-30 16:36:32+00:00,6.581e-05,0.00076052,16.0904547627,19472.19000000
2022-09-30 16:39:37+00:00,6.581e-05,0.00076052,16.0904547627,19472.19000000
2022-09-30 16:42:20+00:00,6.581e-05,0.00076052,16.0904547627,19472.19000000
2022-09-30 16:44:44+00:00,6.581e-05,0.00076052,16.0995939725,19483.25000000
2022-09-30 16:47:43+00:00,0.00071705,0.00010928,16.0995939725,19483.25000000
2022-09-30 16:50:17+00:00,0.00071705,0.00010928,16.0995939725,19483.25000000
2022-09-30 16:52:57+00:00,0.00071705,0.00010928,16.0995939725,19483.25000000
2022-09-30 16:56:39+00:00,0.00071705,0.00010928,16.0995939725,19483.25000000
2022-09-30 16:59:37+00:00,0.00071705,0.00010928,16.0995939725,19483.25000000
2022-09-30 17:02:21+00:00,0.00071705,0.00010928,16.0995939725,19483.25000000
2022-09-30 17:04:10+00:00,0.00071705,0.00010928,16.0706558959,19448.23000000
2022-09-30 17:07:12+00:00,0.00071705,0.00010928,16.0706558959,19448.23000000
2022-09-30 17:09:54+00:00,0.00071705,0.00010928,16.0706558959,19448.23000000
2022-09-30 17:12:53+00:00,0.00082684,0.00010928,18.2058770676,19448.23000000
2022-09-30 17:15:04+00:00,0.00082684,0.00010928,18.1656519912,19405.26000000
2022-09-30 17:15:27+00:00,0.00082684,0.00010928,18.1656519912,19405.26000000
2022-09-30 17:15:31+00:00,0.00082684,0.00010928,18.1656519912,19405.26000000
2022-09-30 17:15:35+00:00,0.00082684,0.00010928,18.1656519912,19405.26000000
2022-09-30 17:15:39+00:00,0.00082684,0.00010928,18.1656519912,19405.26000000
2022-09-30 17:15:42+00:00,0.00082684,0.00010928,18.1656519912,19405.26000000
2022-09-30 17:15:46+00:00,0.00082684,0.00010928,18.1656519912,19405.26000000
2022-09-30 17:15:50+00:00,0.00082684,0.00010928,18.1656519912,19405.26000000
2022-09-30 17:17:12+00:00,0.00082684,0.00010928,18.171334239600004,19411.33000000
2022-09-30 17:17:39+00:00,0.00082684,0.00010928,18.171334239600004,19411.33000000
2022-09-30 17:17:58+00:00,0.00082684,0.00010928,18.171334239600004,19411.33000000
2022-09-30 17:18:24+00:00,0.00082684,0.00010928,18.171334239600004,19411.33000000
2022-09-30 17:18:44+00:00,0.00082684,0.00010928,18.171334239600004,19411.33000000
2022-09-30 17:19:05+00:00,0.00082684,0.00010928,18.171334239600004,19411.33000000
2022-09-30 17:19:26+00:00,0.00082684,0.00010928,18.171334239600004,19411.33000000
2022-09-30 17:19:47+00:00,0.00082684,0.00010928,18.171334239600004,19411.33000000
2022-09-30 17:20:07+00:00,0.00082684,0.00010928,18.171334239600004,19411.33000000
2022-09-30 17:20:29+00:00,0.00082684,0.00010928,18.171334239600004,19411.33000000
2022-09-30 17:21:05+00:00,0.00082684,0.00010928,18.1558788984,19394.82000000
2022-09-30 17:21:26+00:00,0.00082684,0.00010928,18.1558788984,19394.82000000
2022-09-30 17:21:41+00:00,0.00082684,0.00010928,18.1558788984,19394.82000000
2022-09-30 17:21:55+00:00,0.00082684,0.00010928,18.1558788984,19394.82000000
2022-09-30 17:22:09+00:00,0.00082684,0.00010928,18.1558788984,19394.82000000
2022-09-30 17:23:55+00:00,0.00082684,0.00010928,18.169461999600003,19409.33000000
2022-09-30 17:24:16+00:00,0.00082684,0.00010928,18.169461999600003,19409.33000000
2022-09-30 17:24:30+00:00,0.00082684,0.00010928,18.169461999600003,19409.33000000
2022-09-30 17:24:45+00:00,0.00082684,0.00010928,18.169461999600003,19409.33000000
2022-09-30 17:24:59+00:00,0.00082684,0.00010928,18.169461999600003,19409.33000000
2022-09-30 17:25:14+00:00,0.00082684,0.00010928,18.169461999600003,19409.33000000
2022-09-30 17:25:27+00:00,0.00082684,0.00010928,18.169461999600003,19409.33000000
2022-09-30 17:25:43+00:00,0.00082684,0.00010928,18.169461999600003,19409.33000000
2022-09-30 17:25:57+00:00,0.00082684,0.00010928,18.169461999600003,19409.33000000
2022-09-30 17:26:12+00:00,0.00082684,0.00010928,18.169461999600003,19409.33000000
2022-09-30 17:26:31+00:00,0.00082684,0.00010928,18.2356924896,19480.08000000
2022-09-30 17:26:57+00:00,0.00082684,0.00010928,18.2356924896,19480.08000000
2022-09-30 17:27:44+00:00,0.00082684,0.00010928,18.1836442176,19424.48000000
2022-09-30 17:28:15+00:00,0.00082684,0.00010928,18.1836442176,19424.48000000
2022-09-30 17:28:38+00:00,0.00082684,0.00010928,18.1836442176,19424.48000000
2022-09-30 17:28:59+00:00,0.00082684,0.00010928,18.1836442176,19424.48000000
2022-09-30 17:29:20+00:00,0.00082684,0.00010928,18.1836442176,19424.48000000
2022-09-30 17:29:38+00:00,0.00082684,0.00010928,18.2381544852,19482.71000000
2022-09-30 17:30:10+00:00,0.00082684,0.00010928,18.0795383124,19313.27000000
2022-09-30 17:32:34+00:00,0.00082684,0.00010928,18.035250475199998,19265.96000000
2022-09-30 17:33:38+00:00,0.00082684,0.00010928,18.035250475199998,19265.96000000
2022-09-30 17:34:03+00:00,0.00082684,0.00010928,18.0149085876,19244.23000000
2022-09-30 17:34:15+00:00,0.00082684,0.00010928,18.0149085876,19244.23000000
2022-09-30 17:34:21+00:00,0.00082684,0.00010928,18.0149085876,19244.23000000
2022-09-30 17:34:24+00:00,0.00082684,0.00010928,18.0149085876,19244.23000000
2022-09-30 17:34:28+00:00,0.00082684,0.00010928,18.0149085876,19244.23000000
2022-09-30 17:34:31+00:00,0.00082684,0.00010928,18.0149085876,19244.23000000
2022-09-30 17:34:35+00:00,0.00082684,0.00010928,18.0149085876,19244.23000000
2022-09-30 17:34:38+00:00,0.00082684,0.00010928,18.0149085876,19244.23000000
2022-09-30 17:34:43+00:00,0.00082684,0.00010928,18.0149085876,19244.23000000
2022-09-30 17:34:50+00:00,0.00082684,0.00010928,18.0859694568,19320.14000000
2022-09-30 17:35:00+00:00,0.00082684,0.00010928,18.0859694568,19320.14000000
2022-09-30 17:35:05+00:00,0.00082684,0.00010928,18.0859694568,19320.14000000
2022-09-30 17:35:08+00:00,0.00082684,0.00010928,18.0859694568,19320.14000000
2022-09-30 17:35:13+00:00,0.00082684,0.00010928,18.0859694568,19320.14000000
2022-09-30 17:35:17+00:00,0.00082684,0.00010928,18.0859694568,19320.14000000
2022-09-30 17:35:21+00:00,0.00082684,0.00010928,18.0859694568,19320.14000000
2022-09-30 17:35:25+00:00,0.00082684,0.00010928,18.0859694568,19320.14000000
2022-09-30 17:35:33+00:00,0.00082684,0.00010928,18.0498633084,19281.57000000
2022-09-30 17:35:44+00:00,0.00082684,0.00010928,18.0498633084,19281.57000000
2022-09-30 17:35:47+00:00,0.00082684,0.00010928,18.0498633084,19281.57000000
2022-09-30 17:35:51+00:00,0.00082684,0.00010928,18.0498633084,19281.57000000
2022-09-30 17:35:55+00:00,0.00082684,0.00010928,18.0498633084,19281.57000000
2022-09-30 17:35:58+00:00,0.00082684,0.00010928,18.0498633084,19281.57000000
2022-09-30 17:36:17+00:00,0.00082684,0.00010928,18.0415692852,19272.71000000
2022-09-30 17:37:45+00:00,0.00082684,0.00010928,18.0415692852,19272.71000000
2022-09-30 17:38:28+00:00,0.00082684,0.00010928,18.0649910076,19297.73000000
2022-09-30 17:44:47+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:44:57+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:01+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:05+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:09+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:14+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:24+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:29+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:33+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:37+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:41+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:46+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:50+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:54+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:45:58+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:03+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:07+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:12+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:16+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:21+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:26+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:31+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:35+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:39+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:43+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:47+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:52+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:46:56+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:00+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:04+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:08+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:12+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:16+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:21+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:27+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:31+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:36+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:40+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:44+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:48+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:52+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:47:57+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:01+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:05+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:09+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:14+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:19+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:24+00:00,0.00082684,0.00010928,18.0911181168,19325.64000000
2022-09-30 17:48:48+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:48:58+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:02+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:07+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:11+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:15+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:19+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:25+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:29+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:34+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:39+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:44+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:49+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:53+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:49:58+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:02+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:06+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:11+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:15+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:19+00:00,0.00082684,0.00010928,18.0390979284,19270.07000000
2022-09-30 17:50:31+00:00,0.00082684,0.00010928,18.0362802072,19267.06000000
2022-09-30 17:50:42+00:00,0.00082684,0.00010928,18.0362802072,19267.06000000
2022-09-30 17:50:47+00:00,0.00082684,0.00010928,18.0362802072,19267.06000000
2022-09-30 17:52:21+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:52:48+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:53:06+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:53:24+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:53:42+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:53:59+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:54:16+00:00,0.00082684,0.00010928,18.0646165596,19297.33000000
2022-09-30 17:54:34+00:00,0.00093612,0.0,18.0646165596,19297.33000000
2022-09-30 17:54:52+00:00,0.00093612,0.0,18.0646165596,19297.33000000
2022-09-30 17:55:09+00:00,0.00093612,0.0,18.0646165596,19297.33000000
2022-09-30 17:55:28+00:00,0.00093612,0.0,18.0646165596,19297.33000000
2022-09-30 17:55:46+00:00,0.00093612,0.0,18.0646165596,19297.33000000
2022-09-30 17:56:00+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:56:26+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:56:45+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:57:02+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:57:20+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:57:37+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:57:55+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:58:13+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:58:33+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:58:52+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:59:11+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:59:29+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 17:59:48+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:00:07+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:00:25+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:00:46+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:01:05+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:01:24+00:00,0.00093612,0.0,18.05892495,19291.25000000
2022-09-30 18:02:14+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:02:24+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:02:28+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:02:32+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:02:36+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:02:40+00:00,0.00093612,0.0,18.072489328800003,19305.74000000
2022-09-30 18:03:58+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:09+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:12+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:16+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:20+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:23+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:27+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:31+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:37+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:42+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:47+00:00,0.00093612,0.0,18.0594491772,19291.81000000
2022-09-30 18:04:50+00:00,0.00093612,0.0,18.0594491772,19291.81000000
